user_id,tweet_id,date,latitude,longitude,content
3071461713,579065835010048001,Fri Mar 20 23:43:48 +0000 2015,35.765275,-78.740373,Spicy food to help with my allergies. They're awful today. #NaturalRemedy #ItsWorking #GrandAsiaMarket #OutAboutNC http://t.co/PFI0GLxtNH
46934527,579066313542279168,Fri Mar 20 23:45:42 +0000 2015,36.293622,-115.316314,I can't control my self when I eat strawberries. And my mouth starts inching cuz allergies 
1171616798,579067342723776515,Fri Mar 20 23:49:47 +0000 2015,53.692043,-1.581529,@KatieJHardie @madeinleeds saw the ad hun. Trying to make a difference myself lovely. All allergies considered. I think its a great thing x
568824876,579069089823379456,Fri Mar 20 23:56:44 +0000 2015,28.58542,-81.212893,I hate allergies 
2720174464,579070248055271424,Sat Mar 21 00:01:20 +0000 2015,29.734214,-95.628385,My allergies acting up bad rn 
1125746252,579070526192140289,Sat Mar 21 00:02:26 +0000 2015,34.720918,-77.157939,SINCE WHEN DO I HAVE ALLERGIES
276712379,579070966388514816,Sat Mar 21 00:04:11 +0000 2015,41.831499,-72.535795,"@YeungJeans @aleea_edwards @Dmpozz J do you have a wheat allergy, too?"
768687876,579071064388472833,Sat Mar 21 00:04:35 +0000 2015,33.337122,-111.87471,"I went to work still feeling a lil xanned and took some ""non-drowsy"" allergy medicine and now I'm drowsy as hell"
139597510,579072956443164672,Sat Mar 21 00:12:06 +0000 2015,38.557397,-121.412199,I hate these allergies I fucking hate them!!!!!!!!!!! 
128218690,579073262639927296,Sat Mar 21 00:13:19 +0000 2015,48.867981,2.433609,Je suis mal dans mon nez #allergies
2495793127,579074388043018240,Sat Mar 21 00:17:47 +0000 2015,37.675422,-121.085329,First day of spring. Let the allergies begin
1723243880,579074488832106497,Sat Mar 21 00:18:11 +0000 2015,37.962943,-121.777359,@sMELyoulater is the best  she brought us allergy medicine and water
1430964788,579074795670671360,Sat Mar 21 00:19:24 +0000 2015,30.722251,-95.398727,"""@Nelly92611: I'm so over this allergies "" SAME like i h8 it !!!"
22888336,579074867330314241,Sat Mar 21 00:19:41 +0000 2015,41.896794,-87.691945,"dear allergy season,

I'm not ready for u yet.

your friend,
jaz"
23391822,579075509247557632,Sat Mar 21 00:22:14 +0000 2015,41.950402,-87.649237,I was having a debate with my manager today and someone plz settle this for us. Do you have to be allergic to something to have allergies? 
2163836409,579075518105972736,Sat Mar 21 00:22:16 +0000 2015,34.95298,-81.979059,Oh. And it's so crazy that I developed a fruit allergy in the middle of my existence. Like how is that possible.
890881615,579077027455586305,Sat Mar 21 00:28:16 +0000 2015,39.929212,-83.082701,My allergies are starting to fuck up 
1687445624,579077344268136448,Sat Mar 21 00:29:32 +0000 2015,41.095547,-112.11231,Looks like the first day of spring is turning out to be the first day of allergy season for me.
1528511515,579077669368692736,Sat Mar 21 00:30:49 +0000 2015,48.42619,-123.31637,"Matching sweaters in Pacific Blue by Pollen Sweaters, cutest anniversary gift ever!   Customized to https://t.co/hoPe92NuGF"
2905906733,579078049968181249,Sat Mar 21 00:32:20 +0000 2015,35.160776,-80.852322,I'm TIRED &amp; allergies got me like.. I should go to bed...Not while my @cavs r playing! Time to catch up! #CavsMania http://t.co/1xDxKl8o5q
512335492,579079116588109824,Sat Mar 21 00:36:34 +0000 2015,56.490281,-2.955508,@alanhunter_1 @SleazyyB @KalHandy1 defo man was faf Connor rolled a pollen joint that I could have fit in
35256789,579079364777619456,Sat Mar 21 00:37:33 +0000 2015,33.942813,-117.229732,Allergies 
952693663,579079434390540288,Sat Mar 21 00:37:50 +0000 2015,32.392099,-82.059061,@mcgowan697 @_Baby_Drake_ at least yals allergies ain't gave yal a massive migraine
2739033417,579079603559362560,Sat Mar 21 00:38:30 +0000 2015,39.434889,-108.048347,"@KennedyLeFave trying to ride out this allergy :-)_wow eye aches, and filling crappy http://t.co/9OrR8CNiwy"
609671652,579081423971192832,Sat Mar 21 00:45:44 +0000 2015,41.603798,-88.215581,hate allergies
41551140,579082491920707584,Sat Mar 21 00:49:59 +0000 2015,52.038649,1.122052,@Kiala hey. How are your allergies ?
390935410,579083155434434560,Sat Mar 21 00:52:37 +0000 2015,44.966599,-75.512135,@Skatch_miniVan @newlandfarm @Bobsmith254 @PVickerton short of seafood allergies
1287223130,579083313651953664,Sat Mar 21 00:53:15 +0000 2015,29.859,-95.507212,Ugh my allergies 
375140373,579083624424689666,Sat Mar 21 00:54:29 +0000 2015,27.943513,-81.907945,Pollen season kills me
444406968,579084851426398208,Sat Mar 21 00:59:22 +0000 2015,39.454558,-77.971359,been crying for 5 mins straight because of my allergies
549015165,579085283758469120,Sat Mar 21 01:01:05 +0000 2015,36.707592,-119.557206,Allergies kicking my ass
538547522,579085964519198720,Sat Mar 21 01:03:47 +0000 2015,30.54006,-88.26928,"My face is peeling so bad, and my allergies are just all messed up"
64301321,579086259403943936,Sat Mar 21 01:04:57 +0000 2015,31.694014,-89.140104,OMG I LOVE POLLEN I CAN BREATHE SO WELL
2181476881,579086472621391872,Sat Mar 21 01:05:48 +0000 2015,40.939464,-83.79861,"Allergies goo away, don't feel good at all, stuffy nose/sneezing is not my cup of tea at this time... #whyme #allergies #spring #pollen"
273201866,579086640838111232,Sat Mar 21 01:06:28 +0000 2015,42.293583,-83.405952,Shout out to my allergies for making me the most miserable person possible on the first day of spring 
538547522,579087895950053376,Sat Mar 21 01:11:27 +0000 2015,30.54021,-88.268916,My eye is so swollen because my allergies
232217006,579088554493501440,Sat Mar 21 01:14:04 +0000 2015,37.555054,126.970466,"Good morning from Seoul. It's a fine day,Here's no pollen world! No one mask their faces. Taking subway now. Ate maffin, salad,orange juice."
59611498,579088564626952194,Sat Mar 21 01:14:07 +0000 2015,30.260182,-97.758574,@DadBeard allergy attack. Eye swollen shut. People are winking back at me
2710592972,579088626736234496,Sat Mar 21 01:14:22 +0000 2015,38.263738,-121.997187,My allergies are bothering me so much
20627000,579088962280509440,Sat Mar 21 01:15:42 +0000 2015,41.123246,-73.947113,@TheSharkDaymond @LoveBeeSweet you will cure @LoriGreiner allergy to lemonade:-).
59611498,579089596480290817,Sat Mar 21 01:18:13 +0000 2015,30.249,-97.755495,@champsuperstar partied too hard with something my allergies hate. Swollen eyes. I look fantastic
88307140,579089868527042560,Sat Mar 21 01:19:18 +0000 2015,41.926528,-87.707139,Street art at its finest or at least a personal favorite... Live by the sword. Die by peanut allergy. https://t.co/Q4ebI0p6ew
38988731,579090008813912064,Sat Mar 21 01:19:51 +0000 2015,29.450116,-98.565288,First day of Spring and my allergies are slowly ruining me...
2890968314,579090227156791296,Sat Mar 21 01:20:43 +0000 2015,30.241454,-97.712302,Allergies killlln me ! What's going on 
119133452,579090381255507969,Sat Mar 21 01:21:20 +0000 2015,34.937843,-82.27223,In a 5Guys as a vegetarian with a peanut allergy
360478869,579090439912841216,Sat Mar 21 01:21:34 +0000 2015,36.189967,-115.102434,Mean ass allergies
88307140,579090579172159488,Sat Mar 21 01:22:07 +0000 2015,41.956189,-87.731284,"Street art at its finest or at least a personal favorite... ""Live by the sword. Die by your peanut allergy."" http://t.co/pJOkQ3bQGT"
1658458346,579090893178736641,Sat Mar 21 01:23:22 +0000 2015,32.62511,-85.391164,Allergy season 
3005910458,579091403734544386,Sat Mar 21 01:25:24 +0000 2015,39.565682,-104.805739,These allergies are killing me man 
28161697,579095955003179008,Sat Mar 21 01:43:29 +0000 2015,41.906491,-83.397639,Allergy season will kill me this year
1340866177,579095955561009153,Sat Mar 21 01:43:29 +0000 2015,29.500435,-95.761349,Maybe j shouldn't have played with that cat. Allergies acting up baaaaaaf
325795258,579096574715768832,Sat Mar 21 01:45:57 +0000 2015,29.551195,-98.648601,@ben_at_680south yeah allergies! It sucks
66708807,579097127890059264,Sat Mar 21 01:48:09 +0000 2015,41.057369,-85.018777,"Yay for allergy reactions... my arm is all red, bruised and swollen"
726853363,579097432509825024,Sat Mar 21 01:49:21 +0000 2015,44.446021,-79.514323,NOT LOOKING FORWARD TO MY SPRING ALLERGIES
347689376,579097915563479040,Sat Mar 21 01:51:16 +0000 2015,39.798585,-86.304144,Really need this cold/allergies/sickness to go away asap
417538682,579098022740656129,Sat Mar 21 01:51:42 +0000 2015,43.054764,-83.870995,obvi in denial about my cat allergy bc http://t.co/ALjOvcOjG9
2369158489,579098287887687680,Sat Mar 21 01:52:45 +0000 2015,46.378365,-120.301872,Fuck you allergies.
190767564,579098486135652353,Sat Mar 21 01:53:32 +0000 2015,39.25117,-94.625304,"""Happy first day of Spring, bitch."" - Allergies"
770520253,579099719739260928,Sat Mar 21 01:58:26 +0000 2015,36.070022,-79.542154,Why must you play such a cruel game allergies?
347546586,579099733173493760,Sat Mar 21 01:58:30 +0000 2015,30.899498,-88.199511,I think I busted a blood vessel in my eye.. Oh the joy of wearing contacts and having allergy probs. 
620598091,579102051835224064,Sat Mar 21 02:07:43 +0000 2015,44.268064,-105.643738,"I'm sorry everyone. Allergies just turn me into an idiot! This is not an excuse, it's a fact!"
257795341,579102768721326080,Sat Mar 21 02:10:33 +0000 2015,38.536983,-121.726011,ALLERGIES STFU IM TRYING TO STUDY 
240790823,579103422911258624,Sat Mar 21 02:13:09 +0000 2015,39.876944,3.016389,"temp: 13,5C  temp mx: 13,7C temp mn: 13,5C
humitat: 100 %
vent:9,4km/h
pressi: 1007,0hpa
pluja: 1,0mm
#pollena #meteo"
159748317,579104391082303488,Sat Mar 21 02:17:00 +0000 2015,33.698683,-117.835416,first day of spring = allergies
357202137,579104717638221825,Sat Mar 21 02:18:18 +0000 2015,13.59539,123.176287,baka allergy lang
2545229915,579106713434918912,Sat Mar 21 02:26:14 +0000 2015,30.016848,-95.603081,fuckkkkkkk pollen
66321660,579107391335219200,Sat Mar 21 02:28:56 +0000 2015,40.81187,-74.214736,"Rhubarb cake, sweet yogurt, honey pollen @ Escape montclair https://t.co/j84igP92sE"
1955460950,579109231468515328,Sat Mar 21 02:36:14 +0000 2015,29.568278,-95.602083,Allergies 
1587470940,579109246572326912,Sat Mar 21 02:36:18 +0000 2015,37.864973,-86.05851,Hate allergies  #headache #firstdayofspring
93055387,579109790703595520,Sat Mar 21 02:38:28 +0000 2015,35.816958,-83.162245,@kaylee_tallent: I love spring but I hate allergies
212317856,579110102411710464,Sat Mar 21 02:39:42 +0000 2015,43.178468,-85.264593,I feel like crap. I'm not sure if a cold is making it's appearance or it's just allergies.
1929057421,579110565848694786,Sat Mar 21 02:41:32 +0000 2015,-34.54257,-58.568297,Me gusta el polen
581359524,579110877326139392,Sat Mar 21 02:42:47 +0000 2015,34.91196,-79.80146,Why are allergies even a thing
43575250,579110921458552832,Sat Mar 21 02:42:57 +0000 2015,41.626819,-79.67901,Fuck you allergies
24635364,579111324732534785,Sat Mar 21 02:44:33 +0000 2015,30.450852,-91.151214,These allergies 
1389328224,579111736508297216,Sat Mar 21 02:46:12 +0000 2015,42.288754,-83.268306,I really hate allergies
152897695,579112088649535488,Sat Mar 21 02:47:35 +0000 2015,39.14981,-84.631952,ALLERGIES ARE THE WOOORSTT
13460112,579115047818907650,Sat Mar 21 02:59:21 +0000 2015,33.488808,-111.920986,Wind has picked up. I hope that thunderstorm isn't coming this way. I just washed my car!! And allergies!!
25823733,579115155016953857,Sat Mar 21 02:59:47 +0000 2015,32.847842,-104.417286,my allergies are the worst right now... ugghhh
2707753088,579117991758987264,Sat Mar 21 03:11:03 +0000 2015,41.085901,-81.396494,"Realities like allergies, I'm afraid to go nuta"
2707753088,579118067831021568,Sat Mar 21 03:11:21 +0000 2015,41.085897,-81.396467,"Reality's like allergies, I'm afraid to go nuts"
2759897137,579118940867022848,Sat Mar 21 03:14:49 +0000 2015,34.014676,-118.080761,My allergies are so bad rn!! My eyes are all swollen &amp; I can't stop sneezing!
2349649108,579119185759989760,Sat Mar 21 03:15:48 +0000 2015,26.670142,-80.288028,My allergies are killing me! I loved the feeling of being healthy for 2 weeks! #crying #severeallergies
2759897137,579120489412460544,Sat Mar 21 03:20:58 +0000 2015,34.013932,-118.078888,I wanna party but my allergies GMFU &amp; I have nothing to wear
1592399822,579121583635054592,Sat Mar 21 03:25:19 +0000 2015,34.081402,-117.389699,these Damn spring allergies are worse than my entire week combined
286527147,579122381559459840,Sat Mar 21 03:28:29 +0000 2015,42.93189,-87.914271,where them allergy pills at
1085064973,579123182503927808,Sat Mar 21 03:31:40 +0000 2015,36.607658,-79.377273,Allergy season 
1085064973,579123294277865472,Sat Mar 21 03:32:07 +0000 2015,36.607658,-79.377273,When my allergies start messing up y'all ain't gone never see me outside
1242588799,579123883988664320,Sat Mar 21 03:34:28 +0000 2015,29.956224,-82.92351,Pollen will be the death of me Forever not being able to breath...
233746335,579124502828752896,Sat Mar 21 03:36:55 +0000 2015,53.512667,-113.497827,Allergy alert #tempurashrimp 
704071441,579125173477105664,Sat Mar 21 03:39:35 +0000 2015,37.116014,-84.549358,my allergies are horrid 
2200729749,579125516722143232,Sat Mar 21 03:40:57 +0000 2015,31.221571,-85.43174,These allergies are killing me
721583820,579125852157259777,Sat Mar 21 03:42:17 +0000 2015,33.833412,-116.525077,I HATE allergies ughh
627038451,579126019543719936,Sat Mar 21 03:42:57 +0000 2015,39.575577,2.662439,@IzamarEl dices que eres alergirca al polen
2357660480,579126695938035713,Sat Mar 21 03:45:38 +0000 2015,35.686518,-88.81052,allergies acting up already. 
612230564,579128042821263360,Sat Mar 21 03:50:59 +0000 2015,30.114812,-97.341567,Ughh allergies are kicking my butt
262657216,579128949336338432,Sat Mar 21 03:54:35 +0000 2015,35.617733,-82.317556,Allergies: 01 Andrew: 00 
2346296686,579129081230434304,Sat Mar 21 03:55:07 +0000 2015,34.042566,-83.730368,My mom didn't even buy me allergy pills
333047564,579129364966690816,Sat Mar 21 03:56:14 +0000 2015,39.765291,-84.276895,@aleeeahhh_: Literally pissed where did these allergies come from ?  oh my gawd same
162491562,579133848019054593,Sat Mar 21 04:14:03 +0000 2015,41.089453,-117.695165,Allergies please go freak off!! #ThankYou
132803174,579134086012223489,Sat Mar 21 04:15:00 +0000 2015,36.125462,-115.269064,"Allergies are murdering my face, goodnight."
2818855868,579135636059398144,Sat Mar 21 04:21:10 +0000 2015,14.313089,121.09896,"#greenwich
#carbonara
pasta pa rin,,may allergy eh,,hahaha,, @ SM City Sta. Rosa https://t.co/ZEeZB0flYB"
945105984,579135727541186560,Sat Mar 21 04:21:31 +0000 2015,31.723734,-96.123904,The allergies are real tn
2761006714,579136376697843712,Sat Mar 21 04:24:06 +0000 2015,26.169757,-97.699714,These allergies are killing me!!!! 
65501465,579137122545844225,Sat Mar 21 04:27:04 +0000 2015,41.555948,-81.488896,These allergies mannnnnn
706688816,579137239008989184,Sat Mar 21 04:27:32 +0000 2015,37.796994,-121.007058,These allergies are kicking my butt
605163745,579137383247011840,Sat Mar 21 04:28:06 +0000 2015,33.100879,-80.678582,This Pollen Gotta Go Like These Pissy Pussy Ass Hoes .
254183075,579137729444777985,Sat Mar 21 04:29:29 +0000 2015,50.909898,-113.988892,Sneezed more times today then a person with spring allergies
73788875,579138313912786944,Sat Mar 21 04:31:48 +0000 2015,35.309967,-83.185639,Not being able to breathe sucks. I hate these allergies. 
371406057,579139246763716609,Sat Mar 21 04:35:30 +0000 2015,42.280817,-83.038863,I hate having allergies 
2977716196,579141213003079681,Sat Mar 21 04:43:19 +0000 2015,39.163342,-77.263754,@LONGLIVELEEBABY Allergies
768713899,579141453349179393,Sat Mar 21 04:44:17 +0000 2015,33.007411,-96.259726,I hate allergies
52558005,579142015331385344,Sat Mar 21 04:46:31 +0000 2015,30.248354,-81.613144,Damn allergy
762736220,579142189609009152,Sat Mar 21 04:47:12 +0000 2015,37.826377,-85.451974,fuck these allergies
304567411,579142477631754241,Sat Mar 21 04:48:21 +0000 2015,39.538939,-119.81895,"It's only been a couple hours but I already miss Vegas. Just not the insane allergies I got, that sucked :-)"
300752854,579144150735433729,Sat Mar 21 04:55:00 +0000 2015,14.625966,120.970984,Sinisipon ako di ko alam kung allergy o talagang may sipon lang ako
215338527,579144390758793216,Sat Mar 21 04:55:57 +0000 2015,38.897188,-77.021075,Abe Pollin Way @ Abe Pollin Way https://t.co/BKpybaD1BE
2600702269,579146458554728448,Sat Mar 21 05:04:10 +0000 2015,47.880853,-122.135873,#Spring is here and so is #allergy season. Did you know that #Seabuckthorn can help our #immunesystem ease allergies? #arlusnutritional
1287777204,579147623635927041,Sat Mar 21 05:08:48 +0000 2015,14.581616,121.003973,Dumadami nanaman yung allergy ko
1941632755,579147901386903552,Sat Mar 21 05:09:54 +0000 2015,33.369782,-111.860028,Y DO I HAVE TO HAVE  Allergies!!!!!!
372149810,579148363989454848,Sat Mar 21 05:11:44 +0000 2015,40.868554,-73.925267,let the allergies begin. . .
242157489,579148857356869632,Sat Mar 21 05:13:42 +0000 2015,38.711675,-121.345563,I'm so over these damn allergies
242157489,579149478763974656,Sat Mar 21 05:16:10 +0000 2015,38.711474,-121.345529,@Welchy_boii lmfao alright alright alright. hope your allergies clear up!
1059614816,579149870079983616,Sat Mar 21 05:17:43 +0000 2015,34.649888,-118.207216,@queenmegann_ i almost overdosed on allergy pills lmao
2159725177,579150307285807104,Sat Mar 21 05:19:28 +0000 2015,35.988138,-114.988855,ugh my allergies 
3048611160,579151081046876160,Sat Mar 21 05:22:32 +0000 2015,38.296396,-122.313291,Allergies have me looking high all day
1266008275,579151553883287552,Sat Mar 21 05:24:25 +0000 2015,37.580542,-122.330474,My allergies will be the death of me
2793169850,579151830153707520,Sat Mar 21 05:25:31 +0000 2015,33.574934,-116.06279,Stupid allergies.
174846587,579153141943283712,Sat Mar 21 05:30:43 +0000 2015,39.931771,-83.120208,Allergy pills and beer !
413654656,579153668307488768,Sat Mar 21 05:32:49 +0000 2015,45.497352,-122.477994,"Well its official. Spring has sprung, which means my allergies have kicked in  makes a lot of since with the sneezing and coughing...."
40831535,579153779620122624,Sat Mar 21 05:33:15 +0000 2015,14.597693,121.005849,tas ngayon pa tinamaan ng allergy wtf
2609158303,579154062295191553,Sat Mar 21 05:34:23 +0000 2015,38.818865,-121.251937,my allergies are so bad
273068301,579155191880110080,Sat Mar 21 05:38:52 +0000 2015,34.661573,-80.773656,My allergies are getting a little out of hand
533115369,579156070930739200,Sat Mar 21 05:42:22 +0000 2015,59.579774,17.516361,Hm... Ligger och lser elevbrev. Vilka ska f ka till Polen? Svrt! Vill skicka alla!
1909765574,579156233900441601,Sat Mar 21 05:43:01 +0000 2015,30.017351,-90.236649,i hate my allergies
164833453,579158715602960384,Sat Mar 21 05:52:52 +0000 2015,37.493768,-77.669577,allergies already. 
44120577,579161465669701632,Sat Mar 21 06:03:48 +0000 2015,1.284824,103.864463,"First stop: Lunch with the #birthday girl.

#Singapore #travel #vacation #wanderlust #pollen https://t.co/uwleBvZuwt"
2806063177,579161661371629568,Sat Mar 21 06:04:35 +0000 2015,33.925525,-118.215577,All of a sudden on the first day of spring I get my allergies... WTFFF
350569942,579162366526562304,Sat Mar 21 06:07:23 +0000 2015,38.472557,-77.397769,Leaving DC in 3 hours. These cherry blossoms are not nice to my allergies
39493683,579162668096851968,Sat Mar 21 06:08:35 +0000 2015,14.571248,121.043318,@krishaang sorry sa allergies 
450309491,579163270277251072,Sat Mar 21 06:10:58 +0000 2015,37.717159,-121.090823,When you forget you have eye make up on but allergies don't. #shame http://t.co/TPpCRE9nh2
435589015,579163941835681792,Sat Mar 21 06:13:38 +0000 2015,32.942209,-96.657672,@alehonda1 sleep didn't help I'm sorry love. Yeah allergies can be the worst. 
829849172,579165456772112384,Sat Mar 21 06:19:39 +0000 2015,29.788757,-90.799942,I hate having bad allergies
423415709,579168241836298240,Sat Mar 21 06:30:43 +0000 2015,34.220761,-84.371776,Coming soon! Register today for a FREE teleclass on Allergies w/ Robyn O'Brien hosted by @Mommybites on April 2nd http://t.co/43cdV20Gc1
22412456,579168284450254848,Sat Mar 21 06:30:54 +0000 2015,-8.539166,115.262325,Love the flowers in Bali... #flowers #Bali #Indonesia #macro #love #detail #life #janover #pollen https://t.co/lk5rgplJDf
2281617853,579169234896310272,Sat Mar 21 06:34:40 +0000 2015,40.704998,-112.03696,Oh lawd baby Jesus above. I can not breathe. Get rid of allergies. Amen.
1891975784,579169431902765056,Sat Mar 21 06:35:27 +0000 2015,37.984102,-121.331989,My allergies are so bad 
2281617853,579170679242694656,Sat Mar 21 06:40:25 +0000 2015,40.704996,-112.036958,"Reasons I love winter: No allergies 
Reasons to hate Spring: Pollen, allergy season, aka hell."
269531551,579171593626124288,Sat Mar 21 06:44:03 +0000 2015,41.701555,-93.763426,I never wish allergies upon anyone
13460112,579172223853932544,Sat Mar 21 06:46:33 +0000 2015,33.538756,-112.047937,"Allergy hell! 3rd Walgreens store I've tried and it's open. #applepay (at @Walgreens in Phoenix, AZ) https://t.co/BzVlnXjYC1"
419914807,579173415560421376,Sat Mar 21 06:51:17 +0000 2015,32.722878,-97.31536,Ugh my allergies rn &lt;&lt;&lt;&lt;
19068523,579174808388259840,Sat Mar 21 06:56:49 +0000 2015,39.90754,3.081626,"Bike built and raring to ride, but first, breakfast #troisetapes #mallorca @cosaveli @ Port de Pollena https://t.co/ay9KNGU7AY"
207785554,579176242378772480,Sat Mar 21 07:02:31 +0000 2015,36.757568,-119.768298,night time is the wrong time for my allergies to start tripping
1327908072,579176587532181504,Sat Mar 21 07:03:53 +0000 2015,40.899933,-124.021371,Love my allergies 
2660380876,579177955647180800,Sat Mar 21 07:09:19 +0000 2015,54.984688,9.887599,@VesteragerM  min kone har set tilbage i 2009 at du havde prvet behandling hu har stv pollen gluten og andre fdevare allergier men inden
924470162,579179834036781056,Sat Mar 21 07:16:47 +0000 2015,33.89616,-118.066969,Fuck u allergies 
702300758,579179956468502530,Sat Mar 21 07:17:16 +0000 2015,38.958876,-122.633139,I still got allergies 
67968414,579180251353223168,Sat Mar 21 07:18:27 +0000 2015,37.902881,-121.296353,allergies acting when I'm sleepy
22185003,579180383696265216,Sat Mar 21 07:18:58 +0000 2015,55.465082,-4.622801,Amazing how many morons don't understand that allergies usually are genetic.
2281617853,579181063496278017,Sat Mar 21 07:21:40 +0000 2015,40.705034,-112.036908,BURN IN HELL ALLERGIES
2906194405,579181457110773761,Sat Mar 21 07:23:14 +0000 2015,30.102008,-95.756365,Washed my truck so it'd be clean when I came back. Thanks pollen
761887963,579183525221515264,Sat Mar 21 07:31:27 +0000 2015,42.962158,0.571,"Expliquer a son frre toxico que non, c'est juste le pollen qui me donne les yeux rouges."
455458560,579183577222504448,Sat Mar 21 07:31:40 +0000 2015,33.910371,-78.420212,Just went outside for like 4 minutes and pollen got me like 
1619225971,579184303923273728,Sat Mar 21 07:34:33 +0000 2015,39.638891,-119.698412,Dying of allergies and faith just wants to talk over me about guys jawlines  thank you
244176831,579184951272316928,Sat Mar 21 07:37:07 +0000 2015,-25.966114,28.094144,But why are my allergies having me like this. #Swollen
180201075,579185978092449792,Sat Mar 21 07:41:12 +0000 2015,39.10763,-76.885072,Allergies are the devil 
1445590880,579193828097167360,Sat Mar 21 08:12:24 +0000 2015,34.516996,-117.339887,Woke up because my allergies were bad. Now I can't go back to sleep
539549126,579194480252817408,Sat Mar 21 08:14:59 +0000 2015,30.183198,-81.807405,Allergies
15502851,579196948722372608,Sat Mar 21 08:24:48 +0000 2015,13.735732,100.573477, ...  . @ Pollen Sound Studio https://t.co/QSpDXHJQGG
455458560,579197561979969536,Sat Mar 21 08:27:14 +0000 2015,33.910321,-78.420283,Bout to brave the pollen for a cig. 
1445590880,579197887495573504,Sat Mar 21 08:28:32 +0000 2015,34.517095,-117.339989,"These allergies &lt;&lt;&lt; 

Itchy and puffy eyes, runny nose, itchy throat....c'monnnnn"
1607461584,579198428254633984,Sat Mar 21 08:30:40 +0000 2015,13.650002,123.283011,@Micanooz @TedAaronD halat lng ta nakagaw ako hahaha allergies po haha
15502851,579198581661442048,Sat Mar 21 08:31:17 +0000 2015,13.735732,100.573477,my guns ...  @ Pollen Sound Studio https://t.co/cgXKZxCx1y
9959652,579198939250839552,Sat Mar 21 08:32:42 +0000 2015,1.365224,103.866989,Thank goodness the boys haven't caught this weird Singaporean allergy to water that falls from the sky.
1248909270,579200090218369024,Sat Mar 21 08:37:17 +0000 2015,42.106644,-8.560121,"50 sin polen,porfa!!"
2377246404,579201768782983168,Sat Mar 21 08:43:57 +0000 2015,45.043656,5.076194,"videmment avec mes allergies et mes problmes de sinus, fallait que je perde mon piercing en me mouchant."
291244488,579202552257851392,Sat Mar 21 08:47:04 +0000 2015,39.794333,-86.188697,allergies are eating me alive
611891355,579203606441660416,Sat Mar 21 08:51:15 +0000 2015,40.643684,-111.983566,I hate having allergies.
2901924710,579205119222284288,Sat Mar 21 08:57:16 +0000 2015,34.172424,73.240211,Allergy season ... :(
1673208139,579205211501117440,Sat Mar 21 08:57:38 +0000 2015,33.201051,-117.35003,Why are my allergies acting up ?
1337517636,579207467831185408,Sat Mar 21 09:06:36 +0000 2015,34.832398,-89.959618,"And then Satan said ""here, take some allergies."""
628717289,579209029387481088,Sat Mar 21 09:12:48 +0000 2015,50.703604,1.599826,Ptn mes putains d'allergies vont revenir a cause du pollen nsm
42535867,579209818323333120,Sat Mar 21 09:15:56 +0000 2015,33.949388,-118.363631,I hate allergies.
2994590436,579210843415392256,Sat Mar 21 09:20:00 +0000 2015,14.723756,120.927336,Allergy! 
35061561,579210975741497345,Sat Mar 21 09:20:32 +0000 2015,-37.618884,145.100018,"OK, Melbourne, you win. Shutting all the doors &amp; windows now. #allergies #BlessYou"
1171178184,579211329740783616,Sat Mar 21 09:21:56 +0000 2015,33.902266,-118.015344,Desert sand in my shoes and flower pollen on my ankles. #envirosci #wassupweekend
2471205253,579211469616627712,Sat Mar 21 09:22:30 +0000 2015,14.557182,121.073403,allergies -____-
904223245,579214545559822336,Sat Mar 21 09:34:43 +0000 2015,14.588389,121.057025,@karl_molina may allergy ako sa mga ganung types beh lol
1452236610,579216855824494592,Sat Mar 21 09:43:54 +0000 2015,35.30036,-2.949994,http://t.co/aaIE5WMi36 21 d marzo primavera y Da Internacional Contra el Racismo y la Xenofobia. Mal da para racistas por el polen.
2623473285,579219424244293633,Sat Mar 21 09:54:06 +0000 2015,59.383012,18.032427,Pollen r s jobbigt fr mig jag nyser utan anledning hela tiden 
90496995,579219662476587008,Sat Mar 21 09:55:03 +0000 2015,-26.251052,27.879419,I need to get pills .. hope clicks doesn't close at 1 .. Cuz I'm clearly reacting to some allergy
338001879,579223533424893952,Sat Mar 21 10:10:26 +0000 2015,36.677451,-6.110152,"Fumando polen al solecito, en el mismo parque donde ya me lo fumaba de chico"
331989026,579226699482566656,Sat Mar 21 10:23:01 +0000 2015,38.328863,-121.968834,My allergies are hitting me 
142335966,579227967236280320,Sat Mar 21 10:28:03 +0000 2015,53.224122,-6.663122,An allergy won't stop me from eating strawberries  #TooGood #Strawberries #Fruit #Food #OhWell #Allergic
2281234765,579231261857751040,Sat Mar 21 10:41:09 +0000 2015,38.977105,-94.282611,Allergies suck! Can't stop sneezing! 
23124586,579231306107731970,Sat Mar 21 10:41:19 +0000 2015,52.363101,4.938397,Nu bij #taalstaat jongeren uit Syri en Polen die hier 2-3 jaar zijn en al zo goed Nederlands spreken. Wow.
636260468,579231918857797633,Sat Mar 21 10:43:45 +0000 2015,59.498915,17.926166,Kan inte pollen bara frsvinna
2921624509,579235436834459648,Sat Mar 21 10:57:44 +0000 2015,13.74812,100.583611," &gt; &lt; (@ Bangkok Allergy &amp; Asthma Center in Bang Kapi, Bangkok) https://t.co/Vx1IsaZ8yt"
1293325772,579236044177948672,Sat Mar 21 11:00:09 +0000 2015,37.923967,-121.6947,Hate allergies 
